unknown_wavelength,17
unknown_wavelength,16
unknown_wavelength,15
unknown_wavelength,15
unknown_wavelength,14
unknown_wavelength,13
unknown_wavelength,13
unknown_wavelength,12
unknown_wavelength,14
unknown_wavelength,13
unknown_wavelength,13
unknown_wavelength,13
unknown_wavelength,11
unknown_wavelength,11
unknown_wavelength,11
unknown_wavelength,11
unknown_wavelength,11
unknown_wavelength,10
unknown_wavelength,10
unknown_wavelength,10
unknown_wavelength,10
unknown_wavelength,9
unknown_wavelength,10
unknown_wavelength,10
unknown_wavelength,10
unknown_wavelength,10
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,8
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,8
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,10
unknown_wavelength,10
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,8
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,6
unknown_wavelength,5
unknown_wavelength,6
unknown_wavelength,6
unknown_wavelength,6
unknown_wavelength,6
unknown_wavelength,7
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,10
unknown_wavelength,10
unknown_wavelength,10
unknown_wavelength,10
unknown_wavelength,10
unknown_wavelength,10
unknown_wavelength,10
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,9
unknown_wavelength,9
unknown_wavelength,8
unknown_wavelength,7
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,8
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,6
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,7
unknown_wavelength,6
unknown_wavelength,6
unknown_wavelength,6
unknown_wavelength,5
unknown_wavelength,5
unknown_wavelength,5
unknown_wavelength,4
unknown_wavelength,4
unknown_wavelength,4
unknown_wavelength,4
unknown_wavelength,4
unknown_wavelength,4
unknown_wavelength,4
unknown_wavelength,4
unknown_wavelength,4
unknown_wavelength,4
unknown_wavelength,4
unknown_wavelength,3
unknown_wavelength,2
unknown_wavelength,2
unknown_wavelength,3
unknown_wavelength,3
unknown_wavelength,3
unknown_wavelength,3
unknown_wavelength,3
unknown_wavelength,3
unknown_wavelength,2
unknown_wavelength,2
